class,tags,user,url
MODA,Loafer,LEBRON JAMES,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage6/t0.0-17/OBPTH/d34a5e3c2a2a11e2892d22000a1fc2ac_6.jpg
MODA,cowboy boot,LEBRON JAMES,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage8/t0.0-17/OBPTH/fe13653c812411e1a39b1231381b7ba1_6.jpg
MODA,shopping basket,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage4/t0.0-17/OBPTH/bcd71b1ecba011e28d8c22000a1f9ad6_6.jpg
MODA,"academic gown, academic robe, judge\'s robe",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xpf1/outbound-distilleryimage9/t0.0-17/OBPTH/c090e48e674a11e2819022000a1f99d8_6.jpg
MODA,"gasmask, respirator, gas helmet",LEBRON JAMES,http://scontent-b.cdninstagram.com/hphotos-xpf1/outbound-distilleryimage11/t0.0-17/OBPTH/d0f13034755c11e2af6f22000a1f9a09_6.jpg
MODA,bassoon,LEBRON JAMES,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/s306x306/e15/10684140_849966061704098_628293531_n.jpg
MODA,gown,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xap1/outbound-distilleryimage10/t0.0-17/OBPTH/f5ef9096081011e3bad822000a9f3047_6.jpg
MODA,"maillot, tank suit",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage11/t0.0-17/OBPTH/be027b4a734f11e2829522000a1fa769_6.jpg
MODA,sandal,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage3/t0.0-17/OBPTH/a3bd73ac0c1f11e3ab6822000a1fbc38_6.jpg
MODA,"lab coat, laboratory coat",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/s306x306/e15/1172691_314420098698567_1524062930_n.jpg
MODA,"lab coat, laboratory coat",LEBRON JAMES,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage4/t0.0-17/OBPTH/18402ea478c311e2b5c422000a1f9a53_6.jpg
MODA,"suit, suit of clothes",LEBRON JAMES,http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/s306x306/e15/10413130_1525075407716272_715409731_n.jpg
MODA,gown,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/s306x306/e15/1168969_757457640978328_1068073803_n.jpg
MODA,Windsor tie,LEBRON JAMES,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/s306x306/e15/10748522_1501170693441064_1892655380_n.jpg
MODA,Windsor tie,LEBRON JAMES,http://scontent-b.cdninstagram.com/hphotos-xap1/outbound-distilleryimage11/t0.0-17/OBPTH/7bc230b078d911e2a63622000a9e28ec_6.jpg
MODA,"cowboy hat, ten-gallon hat",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/l/t51.2885-15/s306x306/e15/1389408_414669841998024_696231623_n.jpg
MODA,"suit, suit of clothes",CRISTIANO RONALDO,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage6/t0.0-17/OBPTH/8df756be236311e2af1622000a1fb845_6.jpg
MODA,"brassiere, bra, bandeau",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/s306x306/e15/1389190_181326328737098_863896316_n.jpg
MODA,"maillot, tank suit",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/s306x306/e15/1599432_863316130353899_856017947_n.jpg
MODA,sunglass,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage3/t0.0-17/OBPTH/76e72b929e1b11e2940222000a1fbd52_6.jpg
MODA,wall clock,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage1/t0.0-17/OBPTH/04597decb37e11e1af7612313813f8e8_6.jpg
MODA,sunglass,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/s306x306/e15/10349585_468594553287429_1158393595_n.jpg
MODA,"suit, suit of clothes",CRISTIANO RONALDO,http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/s306x306/e15/1170506_413005825499041_1384230355_n.jpg
MODA,gown,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage8/t0.0-17/OBPTH/bab5400af7a011e29b9b22000a1f96c5_6.jpg
MODA,"maillot, tank suit",LEBRON JAMES,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/s306x306/e15/926637_203710883154314_1970653324_n.jpg
MODA,"maillot, tank suit",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/s306x306/e15/10731517_1508100009430559_304930828_n.jpg
MODA,Windsor tie,LEBRON JAMES,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/s306x306/e15/1889348_243443949171189_1347764746_n.jpg
MODA,gown,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage6/t0.0-17/OBPTH/5735f0703a0711e3a60b22000a9e06bc_6.jpg
MODA,"quill, quill pen",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage4/t0.0-17/OBPTH/76a0c142734c11e2ad5622000a1f98e5_6.jpg
MODA,"bikini, two-piece",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage2/t0.0-17/OBPTH/5d7fcb143a0611e38eb922000a1fbc88_6.jpg
MODA,sunglass,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage10/t0.0-17/OBPTH/42b47db29feb11e2ac9b22000a1fb864_6.jpg
MODA,"maillot, tank suit",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage11/t0.0-17/OBPTH/9b1fa370de7d11e2a3b222000a9f1696_6.jpg
MODA,"maillot, tank suit",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage1/t0.0-17/OBPTH/23d729b0bff011e282a722000a1f9d5f_6.jpg
MODA,"bikini, two-piece",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-prn/t51.2885-15/s306x306/e15/10467790_661304200614471_6784164_n.jpg
MODA,"maillot, tank suit",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xap1/outbound-distilleryimage9/t0.0-17/OBPTH/0e5c90e0049a11e38c1322000a1fb036_6.jpg
MODA,"brassiere, bra, bandeau",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage0/t0.0-17/OBPTH/5dca5d1ab81e11e2b1c522000a9f18eb_6.jpg
MODA,Windsor tie,LEBRON JAMES,http://scontent-b.cdninstagram.com/hphotos-xap1/outbound-distilleryimage9/t0.0-17/OBPTH/e88b7748efe311e2a1ff22000a1fcee4_6.jpg
MODA,"maillot, tank suit",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage5/t0.0-17/OBPTH/b12b3d1a2a8611e286b922000a9f14cd_6.jpg
MODA,"maillot, tank suit",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage0/t0.0-17/OBPTH/3ceabb68cbdc11e2ba2d22000ae90e24_6.jpg
MODA,"jersey, T-shirt, tee shirt",LEBRON JAMES,http://scontent-b.cdninstagram.com/hphotos-xpf1/outbound-distilleryimage5/t0.0-17/OBPTH/50d2f602c0ae11e1a8761231381b4856_6.jpg
NATURALEZA,daisy,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage0/t0.0-17/OBPTH/1204cd44179b11e2aeda22000a1de2e0_6.jpg
NATURALEZA,velvet,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/s306x306/e15/1172122_640621529347878_1321124348_n.jpg
NATURALEZA,daisy,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage8/t0.0-17/OBPTH/49071f48c87e11e1be6a12313820455d_6.jpg
NATURALEZA,daisy,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/s306x306/e15/927963_821934237817632_1216848248_n.jpg
NATURALEZA,daisy,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage11/t0.0-17/OBPTH/ee4aa694022211e398ce22000a9f3915_6.jpg
NATURALEZA,"promontory, headland, head, foreland",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/s306x306/e15/10691704_715273108546241_406747289_n.jpg
NATURALEZA,rapeseed,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/s306x306/e15/10598742_1533435900223164_557327779_n.jpg
NATURALEZA,"seashore, coast, seacoast, sea-coast",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/s306x306/e15/10326367_663747443719663_154476736_n.jpg
NATURALEZA,wing,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage1/t0.0-17/OBPTH/8fe1b682829411e2bd6e22000aaa07e4_6.jpg
NATURALEZA,"sandbar, sand bar",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage10/t0.0-17/OBPTH/fa2d335297db11e2a0fd22000aa8039a_6.jpg
NATURALEZA,"lakeside, lakeshore",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage9/t0.0-17/OBPTH/f485c9b8e59811e29aee22000a9f38e6_6.jpg
NATURALEZA,"feather boa, boa",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xpf1/outbound-distilleryimage10/t0.0-17/OBPTH/25266aa6b5aa11e2ac3122000a1fb77a_6.jpg
NATURALEZA,"teddy, teddy bear",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/s306x306/e15/1172081_454862181313016_674228814_n.jpg
NATURALEZA,cauliflower,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xpf1/outbound-distilleryimage6/t0.0-17/OBPTH/4395cb9aa9ec11e29b9b22000a1f96c5_6.jpg
NATURALEZA,"sea anemone, anemone",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage11/t0.0-17/OBPTH/3a1321c6064511e29797123138106ac9_6.jpg
NATURALEZA,"valley, vale",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xap1/outbound-distilleryimage4/t0.0-17/OBPTH/51e4202eb28a11e29e7122000aaa0fd8_6.jpg
NATURALEZA,"seashore, coast, seacoast, sea-coast",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/s306x306/e15/10727379_523254597818613_523858546_n.jpg
NATURALEZA,"sandbar, sand bar",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage2/t0.0-17/OBPTH/49fa4a54ec1111e18d1322000a1cba90_6.jpg
NATURALEZA,volcano,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/s306x306/e15/10914194_798470743553930_1348560432_n.jpg
NATURALEZA,alp,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage11/t0.0-17/OBPTH/3a8639fa128d11e2939222000a1e87b7_6.jpg
NATURALEZA,snorkel,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xpf1/outbound-distilleryimage4/t0.0-17/OBPTH/55a8a8d435ba11e3862522000a1f9c96_6.jpg
NATURALEZA,daisy,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage5/t0.0-17/OBPTH/322149c8fe9011e19f3f22000a1c00f7_6.jpg
NATURALEZA,"seashore, coast, seacoast, sea-coast",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage4/t0.0-17/OBPTH/5ae63496955c11e2beb722000a9f3ce2_6.jpg
NATURALEZA,"seashore, coast, seacoast, sea-coast",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage8/t0.0-17/OBPTH/842cac2cf34511e1914322000a1e9b9c_6.jpg
NATURALEZA,"quill, quill pen",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xfp1/t51.2885-15/s306x306/e15/10518036_537052036417938_927889890_n.jpg
NATURALEZA,"parachute, chute",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage11/t0.0-17/OBPTH/e8cbf80c1b7e11e2900e22000a1cbaa0_6.jpg
NATURALEZA,volcano,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage9/t0.0-17/OBPTH/0fa99a78543311e2877122000a1fbc4f_6.jpg
NATURALEZA,"valley, vale",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage1/t0.0-17/OBPTH/16d8b216fe9311e1bf341231381b775d_6.jpg
NATURALEZA,earthstar,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage11/t0.0-17/OBPTH/4f4549849ca411e2978222000aa80103_6.jpg
NATURALEZA,"seashore, coast, seacoast, sea-coast",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage11/t0.0-17/OBPTH/b364b772a70011e2a91a22000a9e089b_6.jpg
NATURALEZA,wing,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage3/t0.0-17/OBPTH/98263900627111e2b62322000a9f12da_6.jpg
NATURALEZA,head cabbage,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/s306x306/e15/1742590_654185191284558_1268399577_n.jpg
NATURALEZA,mountain tent,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/s306x306/e15/1389789_1445265052366942_621360099_n.jpg
NATURALEZA,cauliflower,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage10/t0.0-17/OBPTH/8321ce32f08011e2987d22000aaa0a97_6.jpg
NATURALEZA,velvet,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage6/t0.0-17/OBPTH/dbb06700bd5c11e18cf91231380fd29b_6.jpg
NATURALEZA,cauliflower,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xpf1/outbound-distilleryimage9/t0.0-17/OBPTH/cf03d4c8a5b511e2b96122000aa802d9_6.jpg
NATURALEZA,"sandbar, sand bar",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage8/t0.0-17/OBPTH/94479f08971011e2bd9022000a1fa522_6.jpg
NATURALEZA,"handkerchief, hankie, hanky, hankey",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage1/t0.0-17/OBPTH/92b1df22ed7511e1a3461231381315e1_6.jpg
NATURALEZA,daisy,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage10/t0.0-17/OBPTH/410e79087d4a11e3a2680a84b508c472_6.jpg
NATURALEZA,"promontory, headland, head, foreland",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/s306x306/e15/10349708_781331221890661_416608379_n.jpg
NATURALEZA,"pot, flowerpot",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/s306x306/e15/914805_347180372130985_928034574_n.jpg
NATURALEZA,triceratops,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage6/t0.0-17/OBPTH/76129daaac7f11e38bae12329f48ddae_6.jpg
NATURALEZA,"worm fence, snake fence, snake-rail fence, Virginia fence",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/s306x306/e15/10853046_309650062567183_1828482427_n.jpg
NATURALEZA,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage6/t0.0-17/OBPTH/0224550e16c711e2a74f12313820474c_6.jpg
NATURALEZA,"seashore, coast, seacoast, sea-coast",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage10/t0.0-17/OBPTH/3598c71a73cb11e29d7122000a1f97c6_6.jpg
NATURALEZA,volcano,LEBRON JAMES,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage7/t0.0-17/OBPTH/ba410fe8eb1911e29aee22000a9f38e6_6.jpg
TURISMO,dome,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/s306x306/e15/1922409_525599007553293_1978833300_n.jpg
TURISMO,"brass, memorial tablet, plaque",LEBRON JAMES,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage4/t0.0-17/OBPTH/4de0dda8641c11e2b9a022000a1fa535_6.jpg
TURISMO,obelisk,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage2/t0.0-17/OBPTH/d8fcc6cee4da11e2b5b422000a1fb5b4_6.jpg
TURISMO,triumphal arch,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/s306x306/e15/10616871_324646851051642_432883977_n.jpg
TURISMO,mosque,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage11/t0.0-17/OBPTH/9df9e042b8f311e2985c22000a1f9ad3_6.jpg
TURISMO,"drilling platform, offshore rig",MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xpa1/l/t51.2885-15/s306x306/e15/10254142_606291496134538_2082121646_n.jpg
TURISMO,dome,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage4/t0.0-17/OBPTH/4001bed82a7c11e3a12822000a9f18f6_6.jpg
TURISMO,airliner,CRISTIANO RONALDO,http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/s306x306/e15/10249105_563092480474205_644843620_n.jpg
TURISMO,mosquito net,MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage11/t0.0-17/OBPTH/a32eac2c674611e2b2f422000a9f1255_6.jpg
TURISMO,"drilling platform, offshore rig",CRISTIANO RONALDO,http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/s306x306/e15/10838753_1565999853647330_464759128_n.jpg
TURISMO,palace,LEBRON JAMES,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage8/t0.0-17/OBPTH/b8d10c7cd2aa11e1bed91231380ffeeb_6.jpg
TURISMO,mosque,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xpf1/outbound-distilleryimage3/t0.0-17/OBPTH/d0daab9e2aa511e3933922000a1fc684_6.jpg
TURISMO,throne,MIRANDA KERR,http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/s306x306/e15/1725457_1467901686756994_452737128_n.jpg
TURISMO,dumbbell,LEBRON JAMES,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage7/t0.0-17/OBPTH/742ac9f0ff6311e2a23322000aaa04c3_6.jpg
TURISMO,"bell cote, bell cot",MIRANDA KERR,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage7/t0.0-17/OBPTH/2708447a2ae911e3abd122000ae907cd_6.jpg
TURISMO,airliner,CRISTIANO RONALDO,http://scontent-a.cdninstagram.com/hphotos-xfp1/t51.2885-15/s306x306/e15/10454082_684320518283437_527727279_n.jpg
TURISMO,steel arch bridge,LEBRON JAMES,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/s306x306/e15/925404_605224496205661_2119311961_n.jpg
MODA,French loaf,BRUNO MARS,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/s306x306/e15/10895272_1588771058035153_174151711_n.jpg
ANIMALES,"Doberman, Doberman pinscher",BRUNO MARS,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/s306x306/e15/10899567_577540645714591_1798518851_n.jpg
ARTE/LITERATURA,comic book,BRUNO MARS,http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/s306x306/e15/10932194_842795915763856_943859171_n.jpg
MODA,"book jacket, dust cover, dust jacket, dust wrapper",BRUNO MARS,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/s306x306/e15/10899253_1508778912743557_1376822367_n.jpg
ARTE/LITERATURA,envelope,BRUNO MARS,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/s306x306/e15/10831686_731250473597500_502208446_n.jpg
MODA,sombrero,BRUNO MARS,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/s306x306/e15/10817844_1578605075694862_681820543_n.jpg
NATURALEZA,"seashore, coast, seacoast, sea-coast",BRUNO MARS,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/s306x306/e15/10608020_559501854172593_1463352748_n.jpg
ESPECTACULOS/EVENTOS,stretcher,BRUNO MARS,http://scontent-a.cdninstagram.com/hphotos-xfp1/t51.2885-15/s306x306/e15/10362217_535356733253314_2128297801_n.jpg
COMIDA/RESTAURACION,measuring cup,BRUNO MARS,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/s306x306/e15/10254273_698853416844970_1848332122_n.jpg
ARTE/LITERATURA,"book jacket, dust cover, dust jacket, dust wrapper",BRUNO MARS,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/s306x306/e15/10375596_676586672409964_822980013_n.jpg
ARTE/LITERATURA,comic book,BRUNO MARS,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/s306x306/e15/10249142_1432033863720000_1652058908_n.jpg
COMIDA/RESTAURACION,coffee mug,BRUNO MARS,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/s306x306/e15/1740945_244575862381456_1089993144_n.jpg
ARTE/LITERATURA,comic book,BRUNO MARS,http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/s306x306/e15/1169945_1385636651658762_1632903568_n.jpg
DEPORTE,ski mask,BRUNO MARS,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage5/t0.0-17/OBPTH/5e6907d6f92c11e28aa422000a1fbcf5_6.jpg
